episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-5.3077,-5.3077,0.000,103,247,26,0,1.000,55,0.00,11,313.81,0,0,78.639(98.299%)(6.283m),111.000(97.941%)(9.750m),38.923(34.344%)(2.027m),19.791(17.463%)(0.000m),11.971(14.963%)(0.000m),40.000(100.000%)(3.214m),11.825(29.563%)(0.196m),6913.581,9386.811,55.4,0.0000,"[0.008, 0.001, -0.138, -0.163, -0.034, 0.049]","[0.024, 0.004, -0.129, -0.159, -0.028, 0.058]","[-0.026, -0.007, -0.143, -0.166, -0.042, 0.027]"
2,1,-5.5437,-5.4257,0.000,111,269,20,0,0.998,60,0.00,23,58.79,0,0,10.137(12.671%)(0.000m),15.305(13.505%)(0.000m),25.667(22.647%)(0.607m),100.724(88.874%)(8.649m),76.230(95.288%)(6.025m),11.460(28.649%)(0.156m),40.000(100.000%)(3.214m),5588.169,7934.614,56.0,0.0000,"[0.028, -0.005, -0.143, -0.164, -0.026, 0.056]","[0.036, 0.003, -0.134, -0.159, -0.021, 0.064]","[0.023, -0.034, -0.147, -0.168, -0.030, 0.053]"
3,1,-4.6819,-5.1778,0.000,86,209,39,0,0.996,50,0.00,32,45.91,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),63.139(55.711%)(4.622m),25.129(22.173%)(0.550m),13.704(17.130%)(0.000m),40.000(100.000%)(3.214m),11.973(29.933%)(0.211m),6373.255,7893.561,56.2,0.0000,"[0.004, 0.001, -0.136, -0.163, -0.034, 0.048]","[0.024, 0.006, -0.127, -0.160, -0.029, 0.060]","[-0.019, -0.003, -0.143, -0.171, -0.039, 0.031]"
4,1,-5.9836,-5.3792,0.000,91,223,20,0,0.994,55,0.00,42,47.59,0,0,77.786(97.233%)(6.191m),49.769(43.914%)(3.190m),19.808(17.478%)(0.000m),12.914(11.395%)(0.000m),9.101(11.376%)(0.000m),40.000(100.000%)(3.214m),11.517(28.792%)(0.162m),6583.917,9090.983,56.7,0.0000,"[0.010, 0.000, -0.136, -0.162, -0.032, 0.053]","[0.024, 0.008, -0.124, -0.156, -0.028, 0.068]","[-0.025, -0.017, -0.143, -0.170, -0.043, 0.029]"
5,1,-5.6530,-5.4340,0.000,73,176,33,0,0.992,50,0.00,50,40.47,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),29.657(26.168%)(1.035m),17.684(15.604%)(0.000m),11.712(14.641%)(0.000m),40.000(100.000%)(3.214m),13.241(33.103%)(0.347m),6338.157,8830.511,55.9,0.0000,"[0.003, -0.001, -0.136, -0.164, -0.035, 0.047]","[0.024, 0.003, -0.127, -0.160, -0.029, 0.056]","[-0.028, -0.007, -0.143, -0.169, -0.039, 0.029]"
6,1,-3.6069,-5.1295,0.000,273,684,65,0,0.990,80,0.00,78,181.74,0,0,12.713(15.891%)(0.000m),22.786(20.105%)(0.299m),48.000(42.353%)(3.000m),43.000(37.941%)(2.464m),47.206(59.007%)(2.915m),11.385(28.463%)(0.148m),34.279(85.697%)(2.601m),1717.374,2843.664,58.0,0.0000,"[0.021, -0.001, -0.138, -0.162, -0.028, 0.058]","[0.033, 0.010, -0.131, -0.156, -0.018, 0.069]","[0.004, -0.037, -0.143, -0.176, -0.039, 0.048]"
7,1,-5.5019,-5.1827,0.000,96,235,22,0,0.988,55,0.00,88,56.98,0,0,78.639(98.299%)(6.283m),78.244(69.039%)(6.240m),31.141(27.477%)(1.194m),20.303(17.914%)(0.032m),14.308(17.885%)(0.000m),40.000(100.000%)(3.214m),18.106(45.265%)(0.868m),8479.275,10171.830,56.6,0.0000,"[0.012, 0.002, -0.138, -0.163, -0.032, 0.054]","[0.024, 0.009, -0.131, -0.160, -0.027, 0.066]","[-0.021, -0.013, -0.143, -0.171, -0.042, 0.034]"
8,1,-5.2943,-5.1966,0.000,92,228,24,0,0.986,55,0.00,98,58.79,0,0,78.639(98.299%)(6.283m),112.000(98.824%)(9.857m),70.290(62.021%)(5.388m),26.031(22.968%)(0.646m),12.781(15.976%)(0.000m),40.000(100.000%)(3.214m),10.100(25.250%)(0.011m),3710.334,7004.611,57.3,0.0000,"[0.007, 0.003, -0.135, -0.161, -0.032, 0.051]","[0.024, 0.009, -0.122, -0.149, -0.028, 0.061]","[-0.015, -0.002, -0.143, -0.165, -0.038, 0.039]"
9,1,-3.8304,-5.0448,0.000,364,914,26,19,0.984,90,0.00,135,210.87,0,0,33.026(41.283%)(1.396m),52.000(45.882%)(3.429m),41.000(36.177%)(2.250m),22.000(19.412%)(0.214m),15.000(18.750%)(0.000m),23.765(59.412%)(1.475m),40.000(100.000%)(3.214m),1655.875,6289.238,58.1,0.0000,"[0.024, -0.001, -0.141, -0.167, -0.025, 0.061]","[0.038, 0.022, -0.119, -0.156, -0.012, 0.073]","[-0.044, -0.017, -0.148, -0.182, -0.036, 0.047]"
10,1,-4.6624,-5.0066,0.000,103,260,24,0,0.982,60,0.00,146,66.21,0,0,11.845(14.806%)(0.000m),19.234(16.971%)(0.000m),36.528(32.231%)(1.771m),98.000(86.471%)(8.357m),76.230(95.288%)(6.025m),11.991(29.977%)(0.213m),40.000(100.000%)(3.214m),3953.296,4493.524,58.5,0.0000,"[0.029, -0.002, -0.140, -0.162, -0.024, 0.060]","[0.037, 0.008, -0.132, -0.158, -0.014, 0.072]","[0.024, -0.032, -0.145, -0.166, -0.030, 0.053]"
