episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.0074,-6.0074,0.000,195,471,17,0,1.000,40,0.00,20,1097.17,0,0,56.000(70.000%)(3.857m),78.000(68.824%)(6.214m),51.322(45.284%)(3.356m),21.088(18.607%)(0.117m),11.634(14.542%)(0.000m),40.000(100.000%)(3.214m),10.291(25.727%)(0.031m),2431.109,7417.114,55.9,0.0000,"[-0.134, 0.138, -0.089, 0.171, -0.111, -0.069]","[-0.127, 0.144, -0.081, 0.179, -0.089, -0.044]","[-0.139, 0.128, -0.105, 0.156, -0.121, -0.077]"
2,1,-11.1959,-8.6017,0.294,595,1467,71,186,0.998,75,0.00,80,2628.62,0,0,20.665(25.832%)(0.071m),28.000(24.706%)(0.857m),21.000(18.529%)(0.107m),20.000(17.647%)(0.000m),21.000(26.250%)(0.107m),22.737(56.842%)(1.365m),18.000(45.000%)(0.857m),0.000,5180.171,57.1,0.0000,"[-0.138, 0.053, -0.100, 0.166, -0.046, -0.038]","[-0.123, 0.142, -0.070, 0.190, 0.315, 0.127]","[-0.183, -0.338, -0.219, 0.119, -0.127, -0.081]"
3,1,-4.0231,-7.0755,0.386,109,268,20,0,0.996,30,0.00,91,438.68,0,0,77.786(97.233%)(6.191m),106.000(93.530%)(9.214m),52.054(45.930%)(3.434m),20.717(18.280%)(0.077m),11.298(14.123%)(0.000m),40.000(100.000%)(3.214m),9.871(24.678%)(0.000m),4753.533,8345.924,56.8,0.0000,"[-0.066, -0.365, -0.042, 0.049, 0.361, 0.144]","[-0.001, -0.311, -0.022, 0.127, 0.404, 0.196]","[-0.110, -0.451, -0.095, -0.007, 0.328, 0.123]"
4,1,-5.3562,-6.6457,0.441,114,279,16,0,0.994,30,0.00,103,458.37,0,0,78.639(98.299%)(6.283m),69.275(61.125%)(5.279m),22.537(19.886%)(0.272m),14.028(12.378%)(0.000m),9.562(11.952%)(0.000m),40.000(100.000%)(3.214m),11.361(28.401%)(0.146m),4072.353,7185.670,56.6,0.0000,"[0.003, -0.273, -0.040, -0.210, 0.431, 0.231]","[0.078, -0.180, -0.007, -0.057, 0.515, 0.257]","[-0.052, -0.518, -0.059, -0.374, 0.337, 0.191]"
5,1,-2.5995,-5.8364,0.547,246,609,26,0,0.992,50,0.00,128,951.71,0,0,36.000(45.000%)(1.714m),68.000(60.000%)(5.143m),64.155(56.607%)(4.731m),22.851(20.163%)(0.305m),12.015(15.018%)(0.000m),40.000(100.000%)(3.214m),10.112(25.281%)(0.012m),2185.078,6144.395,57.3,0.0000,"[-0.231, -0.203, 0.076, -0.452, 0.456, 0.207]","[-0.024, 0.035, 0.208, -0.183, 0.672, 0.246]","[-0.918, -1.005, -0.039, -1.189, 0.359, 0.048]"
6,1,-5.6141,-5.7994,0.366,94,231,19,0,0.990,25,0.00,138,348.14,0,0,78.639(98.299%)(6.283m),106.000(93.530%)(9.214m),32.674(28.830%)(1.358m),16.913(14.923%)(0.000m),10.324(12.904%)(0.000m),40.000(100.000%)(3.214m),10.324(25.809%)(0.035m),3858.152,8394.417,57.0,0.0000,"[-0.540, -0.406, 0.055, -0.431, 0.559, 0.167]","[-0.079, 0.148, 0.113, 0.273, 0.970, 0.229]","[-1.804, -1.857, 0.005, -2.247, 0.343, 0.026]"
7,1,-4.6733,-5.6385,0.322,80,191,16,0,0.988,25,0.00,146,302.95,0,0,9.003(11.254%)(0.000m),11.965(10.557%)(0.000m),16.921(14.930%)(0.000m),32.688(28.843%)(1.359m),77.067(96.334%)(6.114m),13.162(32.905%)(0.339m),40.000(100.000%)(3.214m),4823.893,8730.428,55.3,0.0000,"[0.078, 0.163, 0.051, 0.275, 0.486, 0.298]","[0.155, 0.248, 0.091, 0.438, 0.570, 0.343]","[-0.411, -0.329, -0.069, -0.713, 0.384, 0.115]"
8,1,-4.2298,-5.4624,0.347,90,219,16,0,0.986,25,0.00,155,323.92,0,0,77.786(97.233%)(6.191m),96.876(85.479%)(8.237m),24.687(21.782%)(0.502m),14.720(12.989%)(0.000m),9.749(12.187%)(0.000m),40.000(100.000%)(3.214m),11.022(27.555%)(0.109m),4555.968,8159.577,56.2,0.0000,"[-0.551, -0.383, 0.095, -0.364, 0.485, 0.298]","[0.183, 0.277, 0.145, 0.535, 0.547, 0.347]","[-3.192, -2.868, -0.137, -3.419, 0.350, 0.183]"
9,1,-5.7603,-5.4955,0.237,75,181,21,0,0.984,20,0.00,163,260.84,0,0,9.930(12.413%)(0.000m),15.588(13.754%)(0.000m),27.852(24.575%)(0.841m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),10.557(26.392%)(0.060m),40.000(100.000%)(3.214m),5018.253,9209.205,55.8,0.0000,"[0.103, 0.152, -0.046, 0.152, 0.509, 0.320]","[0.217, 0.270, 0.055, 0.449, 0.564, 0.371]","[-0.094, -0.032, -0.211, -0.241, 0.398, 0.191]"
10,1,-7.4005,-5.6860,0.286,259,634,55,17,0.982,50,0.00,189,875.32,0,0,28.000(35.000%)(0.857m),36.000(31.765%)(1.714m),35.288(31.136%)(1.638m),17.942(15.832%)(0.000m),10.853(13.566%)(0.000m),28.351(70.876%)(1.966m),10.721(26.802%)(0.077m),310.514,6514.644,56.7,5.1909,"[-0.433, -0.258, -0.077, -0.351, 0.357, 0.245]","[0.221, 0.264, 0.100, 0.374, 0.541, 0.374]","[-4.654, -4.374, -0.928, -5.489, -0.745, -0.248]"
