episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.1731,-6.1731,0.000,78,195,24,0,1.000,25,0.00,8,304.59,0,0,10.766(13.458%)(0.000m),17.638(15.563%)(0.000m),34.074(30.066%)(1.508m),111.000(97.941%)(9.750m),77.067(96.334%)(6.114m),10.766(26.915%)(0.082m),40.000(100.000%)(3.214m),3854.801,7895.472,57.8,0.0000,"[0.066, -0.095, -0.025, 0.024, -0.034, -0.052]","[0.080, -0.071, -0.016, 0.037, -0.018, -0.037]","[0.041, -0.108, -0.033, 0.008, -0.050, -0.061]"
2,1,-8.6305,-7.4018,0.000,286,706,38,52,0.998,55,0.00,37,816.51,0,0,12.204(15.255%)(0.000m),23.827(21.024%)(0.410m),43.000(37.941%)(2.464m),36.000(31.765%)(1.714m),21.000(26.250%)(0.107m),10.017(25.044%)(0.002m),26.000(65.000%)(1.714m),229.896,4376.360,57.1,0.0000,"[0.076, -0.099, -0.027, 0.029, -0.038, -0.053]","[0.091, -0.072, -0.015, 0.042, -0.019, -0.033]","[0.040, -0.111, -0.035, 0.011, -0.050, -0.064]"
3,1,-5.4089,-6.7375,0.000,136,334,21,0,0.996,35,0.00,51,362.39,0,0,10.729(13.411%)(0.000m),18.251(16.104%)(0.000m),38.090(33.609%)(1.938m),92.000(81.177%)(7.714m),74.000(92.500%)(5.786m),10.217(25.541%)(0.023m),40.000(100.000%)(3.214m),4186.479,9255.908,56.8,0.0000,"[0.065, -0.095, -0.024, 0.024, -0.037, -0.052]","[0.080, -0.070, -0.014, 0.037, -0.019, -0.035]","[0.042, -0.109, -0.033, 0.009, -0.050, -0.060]"
4,1,-6.3967,-6.6523,1.366,155,375,40,0,0.994,35,0.00,67,613.40,0,0,69.098(86.372%)(5.260m),99.000(87.353%)(8.464m),61.588(54.343%)(4.456m),23.355(20.607%)(0.359m),12.122(15.153%)(0.000m),40.000(100.000%)(3.214m),10.076(25.190%)(0.008m),3352.607,9452.021,55.9,0.0000,"[0.087, -0.105, -0.033, 0.030, -0.033, -0.050]","[0.095, -0.094, -0.029, 0.038, -0.005, -0.034]","[0.079, -0.108, -0.035, 0.020, -0.050, -0.057]"
5,1,-0.8066,-5.4832,1.299,282,755,73,7,0.992,55,0.00,96,990.95,0,0,31.000(38.750%)(1.179m),53.000(46.765%)(3.536m),76.000(67.059%)(6.000m),24.900(21.971%)(0.525m),12.405(15.506%)(0.000m),29.000(72.500%)(2.036m),9.928(24.821%)(0.000m),1221.789,3928.506,61.9,0.0000,"[0.057, -0.113, -0.065, 0.021, 0.000, -0.028]","[0.072, -0.108, -0.043, 0.036, 0.039, -0.011]","[0.043, -0.120, -0.089, 0.001, -0.040, -0.049]"
6,1,-4.6518,-5.3446,1.284,168,440,9,12,0.990,40,0.00,113,600.71,0,0,47.571(59.464%)(2.954m),87.605(77.299%)(7.243m),52.000(45.882%)(3.429m),20.000(17.647%)(0.000m),25.000(31.250%)(0.536m),34.642(86.604%)(2.640m),40.000(100.000%)(3.214m),0.000,3736.911,60.7,4.9848,"[0.000, -0.135, -0.119, 0.020, 0.039, -0.005]","[0.024, -0.130, -0.110, 0.027, 0.067, 0.009]","[-0.032, -0.143, -0.135, -0.001, 0.021, -0.014]"
7,1,-4.3000,-5.1954,1.398,163,397,22,0,0.988,40,0.00,130,566.66,0,0,11.943(14.929%)(0.000m),22.432(19.793%)(0.261m),58.570(51.680%)(4.133m),90.000(79.412%)(7.500m),66.000(82.500%)(4.929m),10.178(25.445%)(0.019m),40.000(100.000%)(3.214m),3801.126,7444.904,56.4,0.0000,"[-0.078, -0.156, -0.153, 0.031, 0.061, 0.019]","[-0.041, -0.150, -0.134, 0.036, 0.068, 0.028]","[-0.111, -0.160, -0.165, 0.022, 0.048, 0.010]"
8,1,-5.7184,-5.2607,1.259,109,267,17,0,0.986,30,0.00,141,382.30,0,0,10.984(13.729%)(0.000m),18.159(16.023%)(0.000m),35.713(31.512%)(1.684m),101.000(89.118%)(8.679m),77.067(96.334%)(6.114m),10.850(27.125%)(0.091m),40.000(100.000%)(3.214m),3965.185,8179.517,56.8,0.0000,"[-0.131, -0.189, -0.180, 0.045, 0.085, 0.045]","[-0.114, -0.178, -0.155, 0.050, 0.092, 0.050]","[-0.148, -0.196, -0.192, 0.034, 0.059, 0.029]"
9,1,-5.8039,-5.3211,1.305,154,387,17,0,0.984,35,0.00,157,508.79,0,0,11.791(14.738%)(0.000m),22.425(19.787%)(0.260m),59.524(52.521%)(4.235m),79.000(69.706%)(6.321m),57.821(72.276%)(4.052m),9.924(24.809%)(0.000m),40.000(100.000%)(3.214m),2254.947,5259.406,58.2,0.0000,"[-0.193, -0.224, -0.211, 0.069, 0.123, 0.083]","[-0.165, -0.208, -0.182, 0.078, 0.135, 0.094]","[-0.220, -0.236, -0.228, 0.055, 0.098, 0.065]"
10,1,-1.3016,-4.9191,1.338,153,411,22,12,0.982,40,0.00,173,526.30,0,0,24.000(30.000%)(0.429m),20.000(17.647%)(0.000m),43.000(37.941%)(2.464m),108.935(96.119%)(9.529m),55.371(69.214%)(3.790m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2304.115,62.1,0.9565,"[-0.260, -0.260, -0.252, 0.090, 0.183, 0.137]","[-0.242, -0.251, -0.230, 0.098, 0.210, 0.164]","[-0.288, -0.265, -0.259, 0.058, 0.163, 0.122]"
