episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-5.1500,-5.1500,0.000,355,879,45,36,1.000,75,0.00,36,331.00,0,0,24.000(30.000%)(0.429m),23.000(20.294%)(0.321m),45.000(39.706%)(2.679m),85.527(75.466%)(7.021m),46.643(58.304%)(2.855m),39.180(97.951%)(3.126m),40.000(100.000%)(3.214m),0.000,4161.839,57.3,0.0000,"[0.147, 0.190, 0.019, -0.068, 0.075, -0.028]","[0.164, 0.203, 0.031, -0.056, 0.081, -0.017]","[0.128, 0.181, 0.001, -0.079, 0.069, -0.040]"
2,1,-11.0536,-8.1018,0.000,448,1083,70,41,0.998,80,0.00,81,281.42,0,0,29.923(37.404%)(1.063m),24.000(21.177%)(0.429m),22.000(19.412%)(0.214m),22.000(19.412%)(0.214m),50.344(62.931%)(3.251m),21.465(53.663%)(1.228m),36.666(91.665%)(2.857m),0.000,9713.066,55.9,0.0000,"[0.144, 0.186, 0.018, -0.066, 0.074, -0.029]","[0.156, 0.195, 0.033, -0.048, 0.082, -0.013]","[0.127, 0.176, -0.005, -0.086, 0.058, -0.047]"
3,1,-5.9052,-7.3696,0.000,121,295,51,0,0.996,45,0.00,94,88.84,0,0,12.528(15.660%)(0.000m),25.901(22.854%)(0.632m),75.902(66.972%)(5.989m),113.333(100.000%)(10.000m),77.067(96.334%)(6.114m),9.774(24.436%)(0.000m),40.000(100.000%)(3.214m),8620.958,20037.870,56.3,0.0000,"[0.154, 0.194, 0.029, -0.054, 0.075, -0.012]","[0.164, 0.203, 0.037, -0.040, 0.081, 0.008]","[0.142, 0.181, 0.016, -0.070, 0.069, -0.040]"
4,1,-5.6115,-6.9301,0.000,94,230,17,0,0.994,40,0.00,104,48.80,0,0,12.561(15.701%)(0.000m),17.599(15.529%)(0.000m),26.550(23.426%)(0.702m),62.721(55.342%)(4.577m),76.230(95.288%)(6.025m),16.307(40.768%)(0.676m),40.000(100.000%)(3.214m),6483.460,13034.466,56.6,0.0000,"[0.151, 0.190, 0.021, -0.064, 0.074, -0.026]","[0.165, 0.205, 0.030, -0.055, 0.078, 0.007]","[0.142, 0.181, 0.016, -0.070, 0.069, -0.040]"
5,1,-4.3041,-6.4049,0.000,209,528,17,0,0.992,60,0.00,125,148.65,0,0,17.486(21.857%)(0.000m),28.647(25.277%)(0.926m),55.341(48.831%)(3.787m),78.000(68.824%)(6.214m),67.000(83.750%)(5.036m),17.486(43.714%)(0.802m),40.000(100.000%)(3.214m),4719.097,9904.525,58.4,0.0000,"[0.152, 0.191, 0.022, -0.060, 0.077, -0.029]","[0.167, 0.211, 0.039, -0.044, 0.087, 0.004]","[0.140, 0.180, 0.015, -0.070, 0.071, -0.042]"
6,1,-6.0346,-6.3432,0.000,139,343,20,0,0.990,50,0.00,139,112.25,0,0,77.786(97.233%)(6.191m),106.000(93.530%)(9.214m),77.064(67.998%)(6.114m),32.374(28.566%)(1.326m),15.896(19.870%)(0.000m),40.000(100.000%)(3.214m),12.561(31.404%)(0.274m),7586.845,16040.404,57.2,0.0000,"[0.133, 0.168, 0.006, -0.066, 0.078, -0.051]","[0.144, 0.182, 0.016, -0.055, 0.083, -0.040]","[0.119, 0.146, -0.012, -0.070, 0.070, -0.061]"
7,1,-6.7013,-6.3943,0.000,354,861,19,0,0.988,75,0.00,175,273.48,0,0,49.000(61.250%)(3.107m),52.000(45.882%)(3.429m),41.990(37.050%)(2.356m),21.350(18.838%)(0.145m),12.914(16.142%)(0.000m),40.000(100.000%)(3.214m),12.757(31.892%)(0.295m),4265.303,12255.948,56.3,0.0000,"[0.141, 0.178, 0.013, -0.067, 0.077, -0.039]","[0.152, 0.191, 0.023, -0.052, 0.084, -0.033]","[0.124, 0.147, -0.013, -0.071, 0.059, -0.055]"
8,1,-10.2790,-6.8799,0.000,434,1060,92,37,0.986,80,0.00,219,275.50,0,0,13.422(16.777%)(0.000m),24.057(21.227%)(0.435m),38.000(33.530%)(1.929m),34.000(30.000%)(1.500m),27.967(34.959%)(0.854m),12.020(30.050%)(0.216m),20.011(50.028%)(1.073m),860.891,12470.418,56.5,0.0000,"[0.138, 0.176, 0.013, -0.064, 0.078, -0.040]","[0.158, 0.194, 0.042, -0.047, 0.099, 0.002]","[0.122, 0.153, -0.003, -0.078, 0.055, -0.061]"
9,1,-6.0092,-6.7832,0.000,87,213,16,0,0.984,40,0.00,228,48.81,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),48.827(43.083%)(3.089m),25.709(22.685%)(0.612m),15.833(19.791%)(0.000m),40.000(100.000%)(3.214m),16.028(40.070%)(0.646m),8601.267,16459.899,56.8,0.0000,"[0.130, 0.167, 0.003, -0.067, 0.078, -0.053]","[0.143, 0.182, 0.016, -0.060, 0.083, -0.040]","[0.121, 0.149, -0.013, -0.070, 0.063, -0.061]"
10,1,-4.9615,-6.6010,0.000,103,256,19,0,0.982,40,0.00,239,77.49,0,0,69.447(86.809%)(5.298m),113.333(100.000%)(10.000m),38.563(34.026%)(1.989m),19.962(17.613%)(0.000m),12.184(15.230%)(0.000m),40.000(100.000%)(3.214m),12.184(30.461%)(0.234m),6005.892,11659.066,57.4,0.0000,"[0.137, 0.173, 0.007, -0.068, 0.075, -0.046]","[0.149, 0.190, 0.019, -0.067, 0.084, -0.034]","[0.127, 0.148, -0.015, -0.070, 0.061, -0.057]"
11,1,-6.2932,-6.5730,0.000,172,420,19,0,0.980,55,0.00,257,104.57,0,0,60.378(75.473%)(4.326m),98.000(86.471%)(8.357m),27.665(24.411%)(0.821m),16.304(14.386%)(0.000m),10.718(13.397%)(0.000m),40.000(100.000%)(3.214m),11.968(29.920%)(0.211m),5572.741,11030.408,56.5,0.0000,"[0.140, 0.177, 0.011, -0.068, 0.076, -0.043]","[0.151, 0.190, 0.022, -0.064, 0.084, -0.034]","[0.124, 0.150, -0.015, -0.070, 0.062, -0.060]"
12,1,-5.8628,-6.5138,0.000,364,896,65,0,0.978,75,0.00,294,232.28,0,0,41.000(51.250%)(2.250m),44.000(38.824%)(2.571m),51.000(45.000%)(3.321m),23.877(21.068%)(0.415m),13.172(16.466%)(0.000m),39.470(98.674%)(3.157m),11.652(29.129%)(0.177m),2207.688,8201.287,57.0,0.0000,"[0.146, 0.183, 0.018, -0.063, 0.076, -0.034]","[0.164, 0.199, 0.028, -0.038, 0.084, -0.023]","[0.124, 0.145, -0.009, -0.080, 0.061, -0.054]"
