episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.5508,-6.5508,0.000,80,196,28,0,1.000,35,0.00,8,178.01,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),53.620(47.312%)(3.602m),27.264(24.057%)(0.778m),16.491(20.614%)(0.000m),40.000(100.000%)(3.214m),16.291(40.726%)(0.674m),6775.218,17269.736,56.6,0.0000,"[-0.086, -0.210, -0.129, -0.117, -0.036, -0.173]","[-0.078, -0.194, -0.122, -0.112, -0.032, -0.155]","[-0.090, -0.216, -0.139, -0.119, -0.040, -0.183]"
2,1,-7.0276,-6.7892,0.000,100,240,16,0,0.998,40,0.00,18,56.72,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),58.864(51.939%)(4.164m),30.994(27.348%)(1.178m),19.088(23.860%)(0.000m),40.000(100.000%)(3.214m),19.322(48.306%)(0.999m),11546.828,17934.099,55.5,0.0000,"[-0.087, -0.213, -0.132, -0.118, -0.038, -0.177]","[-0.085, -0.194, -0.122, -0.115, -0.035, -0.155]","[-0.095, -0.216, -0.139, -0.126, -0.048, -0.183]"
3,1,-5.7513,-6.4432,0.000,135,330,17,0,0.996,50,0.00,32,74.87,0,0,14.078(17.597%)(0.000m),25.232(22.264%)(0.561m),59.608(52.596%)(4.244m),97.000(85.588%)(8.250m),77.067(96.334%)(6.114m),12.607(31.518%)(0.279m),40.000(100.000%)(3.214m),4828.679,8803.278,56.6,0.0000,"[-0.087, -0.217, -0.141, -0.120, -0.035, -0.182]","[-0.064, -0.193, -0.130, -0.110, -0.025, -0.162]","[-0.096, -0.225, -0.150, -0.127, -0.041, -0.188]"
4,1,-4.9747,-6.0761,0.000,154,374,23,0,0.994,50,0.00,48,68.98,0,0,69.398(86.747%)(5.293m),107.000(94.412%)(9.321m),77.227(68.141%)(6.131m),27.552(24.311%)(0.809m),13.327(16.658%)(0.000m),40.000(100.000%)(3.214m),10.398(25.994%)(0.043m),6297.842,16171.076,56.2,0.0000,"[-0.090, -0.213, -0.132, -0.121, -0.041, -0.179]","[-0.086, -0.198, -0.121, -0.114, -0.035, -0.159]","[-0.104, -0.217, -0.142, -0.131, -0.060, -0.183]"
5,1,-8.2823,-6.5173,0.000,173,418,17,0,0.992,55,0.00,66,108.67,0,0,50.929(63.662%)(3.314m),41.128(36.289%)(2.264m),21.655(19.108%)(0.177m),15.410(13.597%)(0.000m),11.660(14.575%)(0.000m),37.347(93.369%)(2.930m),17.279(43.198%)(0.780m),5304.735,11401.334,56.0,0.0000,"[-0.086, -0.213, -0.135, -0.118, -0.036, -0.179]","[-0.073, -0.174, -0.098, -0.108, -0.025, -0.153]","[-0.092, -0.225, -0.149, -0.124, -0.040, -0.190]"
6,1,-5.9604,-6.4245,0.000,116,282,17,0,0.990,45,0.00,78,49.38,0,0,14.611(18.264%)(0.000m),26.188(23.107%)(0.663m),61.866(54.588%)(4.486m),104.000(91.765%)(9.000m),77.067(96.334%)(6.114m),13.085(32.712%)(0.331m),40.000(100.000%)(3.214m),5864.433,9034.406,56.2,0.0000,"[-0.087, -0.217, -0.141, -0.120, -0.034, -0.183]","[-0.066, -0.197, -0.133, -0.110, -0.024, -0.167]","[-0.097, -0.224, -0.149, -0.127, -0.040, -0.191]"
7,1,-6.4533,-6.4286,0.000,184,447,16,0,0.988,55,0.00,97,82.58,0,0,12.884(16.105%)(0.000m),18.053(15.929%)(0.000m),27.233(24.029%)(0.775m),64.336(56.767%)(4.750m),52.373(65.467%)(3.469m),16.727(41.818%)(0.721m),38.396(95.990%)(3.042m),4472.471,8232.518,56.2,0.0000,"[-0.085, -0.213, -0.136, -0.119, -0.036, -0.180]","[-0.057, -0.178, -0.125, -0.110, -0.030, -0.156]","[-0.097, -0.223, -0.143, -0.126, -0.038, -0.189]"
8,1,-5.1484,-6.2686,0.000,81,209,21,0,0.986,40,0.00,106,34.63,0,0,9.590(11.988%)(0.000m),14.480(12.776%)(0.000m),24.283(21.426%)(0.459m),95.291(84.081%)(8.067m),76.230(95.288%)(6.025m),10.842(27.104%)(0.090m),40.000(100.000%)(3.214m),4249.694,5982.582,59.8,0.0000,"[-0.084, -0.209, -0.136, -0.123, -0.037, -0.176]","[-0.060, -0.185, -0.127, -0.113, -0.032, -0.162]","[-0.098, -0.219, -0.141, -0.131, -0.041, -0.183]"
9,1,-6.4707,-6.2911,0.000,371,916,76,26,0.984,75,0.00,144,172.88,0,0,21.112(26.389%)(0.119m),25.000(22.059%)(0.536m),21.000(18.529%)(0.107m),20.000(17.647%)(0.000m),30.000(37.500%)(1.071m),21.112(52.779%)(1.191m),36.322(90.805%)(2.820m),0.000,5223.407,57.2,0.0000,"[-0.080, -0.204, -0.129, -0.118, -0.034, -0.172]","[-0.057, -0.177, -0.102, -0.103, -0.029, -0.145]","[-0.095, -0.217, -0.142, -0.132, -0.041, -0.187]"
10,1,-6.3594,-6.2979,0.000,157,380,16,0,0.982,50,0.00,160,91.14,0,0,15.052(18.815%)(0.000m),27.284(24.074%)(0.780m),66.402(58.590%)(4.972m),95.000(83.824%)(8.036m),76.230(95.288%)(6.025m),13.314(33.286%)(0.355m),40.000(100.000%)(3.214m),4024.841,8955.419,56.1,0.0000,"[-0.087, -0.218, -0.143, -0.119, -0.035, -0.183]","[-0.066, -0.194, -0.129, -0.110, -0.025, -0.163]","[-0.092, -0.225, -0.150, -0.122, -0.041, -0.190]"
11,1,-4.6532,-6.1484,0.000,344,855,90,29,0.980,75,0.00,195,174.32,0,0,24.000(30.000%)(0.429m),21.000(18.529%)(0.107m),21.000(18.529%)(0.107m),27.000(23.824%)(0.750m),57.585(71.981%)(4.027m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,5231.733,57.5,0.0000,"[-0.079, -0.203, -0.132, -0.120, -0.036, -0.172]","[-0.066, -0.182, -0.109, -0.109, -0.026, -0.148]","[-0.091, -0.222, -0.147, -0.134, -0.044, -0.189]"
12,1,-6.8733,-6.2088,0.000,238,574,19,0,0.978,60,0.00,219,139.68,0,0,48.433(60.542%)(3.046m),85.000(75.000%)(6.964m),43.394(38.289%)(2.507m),25.876(22.832%)(0.630m),17.138(21.422%)(0.000m),35.230(88.074%)(2.703m),19.374(48.436%)(1.004m),5680.214,10005.379,55.9,0.0000,"[-0.086, -0.215, -0.139, -0.118, -0.036, -0.180]","[-0.075, -0.188, -0.119, -0.111, -0.031, -0.150]","[-0.092, -0.226, -0.153, -0.122, -0.041, -0.188]"
13,1,-3.9644,-6.0361,0.000,195,502,18,0,0.976,60,0.00,239,92.10,0,0,13.842(17.302%)(0.000m),28.617(25.250%)(0.923m),63.000(55.588%)(4.607m),55.000(48.530%)(3.750m),66.000(82.500%)(4.929m),10.799(26.998%)(0.086m),40.000(100.000%)(3.214m),1536.254,5723.822,59.6,0.0000,"[-0.085, -0.211, -0.136, -0.119, -0.036, -0.174]","[-0.067, -0.194, -0.113, -0.111, -0.026, -0.160]","[-0.095, -0.221, -0.146, -0.127, -0.041, -0.185]"
