episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc,avg_speed,avg_inference_time,Q_avg,Q_max,Q_min
1,1,-6.6665,-6.6665,0.000,133,321,19,0,1.000,65,0.00,14,229.97,0,0,12.389(15.487%)(0.000m),22.457(19.815%)(0.263m),54.656(48.226%)(3.713m),101.000(89.118%)(8.679m),77.067(96.334%)(6.114m),10.959(27.398%)(0.103m),40.000(100.000%)(3.214m),6676.733,9162.115,55.8,0.0000,"[0.093, -0.015, -0.014, 0.029, 0.029, -0.086]","[0.110, 0.000, -0.009, 0.032, 0.034, -0.076]","[0.076, -0.035, -0.019, 0.024, 0.014, -0.090]"
2,1,-2.5672,-4.6169,0.000,258,662,45,18,0.998,85,0.00,40,146.54,0,0,62.000(77.500%)(4.500m),31.000(27.353%)(1.179m),34.000(30.000%)(1.500m),26.965(23.792%)(0.746m),14.705(18.382%)(0.000m),40.000(100.000%)(3.214m),12.848(32.119%)(0.305m),829.972,978.035,59.4,0.0000,"[0.108, -0.002, -0.017, 0.021, 0.019, -0.078]","[0.112, 0.004, 0.004, 0.031, 0.034, -0.051]","[0.104, -0.008, -0.035, 0.003, -0.025, -0.085]"
3,1,-6.1102,-5.1146,0.000,64,156,19,0,0.996,45,0.00,47,32.97,0,0,13.130(16.413%)(0.000m),18.513(16.335%)(0.000m),28.157(24.845%)(0.874m),68.529(60.467%)(5.199m),77.067(96.334%)(6.114m),16.829(42.072%)(0.732m),40.000(100.000%)(3.214m),6494.170,8451.006,56.4,0.0000,"[0.094, -0.014, -0.014, 0.024, 0.024, -0.086]","[0.110, 0.000, -0.011, 0.031, 0.034, -0.075]","[0.076, -0.032, -0.017, 0.013, 0.001, -0.091]"
4,1,-10.2047,-6.3871,0.000,308,749,17,0,0.994,80,0.00,78,187.00,0,0,27.034(33.793%)(0.754m),52.674(46.477%)(3.501m),43.949(38.779%)(2.566m),26.505(23.386%)(0.697m),17.684(22.105%)(0.000m),19.309(48.273%)(0.997m),20.241(50.602%)(1.097m),2101.128,5917.059,56.3,0.0000,"[0.100, -0.009, -0.015, 0.028, 0.025, -0.081]","[0.114, 0.006, -0.009, 0.038, 0.034, -0.052]","[0.082, -0.029, -0.023, 0.012, -0.024, -0.091]"
5,1,-5.4279,-6.1953,0.000,60,152,15,0,0.992,45,0.00,84,23.45,0,0,78.639(98.299%)(6.283m),107.786(95.105%)(9.406m),45.626(40.258%)(2.746m),30.245(26.687%)(1.098m),21.586(26.982%)(0.170m),40.000(100.000%)(3.214m),28.024(70.060%)(1.931m),4343.817,4918.142,58.7,0.0000,"[0.109, -0.001, -0.020, 0.020, 0.015, -0.075]","[0.111, 0.002, -0.010, 0.031, 0.034, -0.057]","[0.107, -0.004, -0.030, 0.004, -0.020, -0.082]"
6,1,-7.5543,-6.4218,0.000,219,541,21,0,0.990,75,0.00,106,115.36,0,0,17.579(21.974%)(0.000m),26.742(23.596%)(0.722m),45.375(40.037%)(2.719m),74.000(65.294%)(5.786m),45.955(57.444%)(2.781m),19.630(49.074%)(1.032m),33.321(83.303%)(2.499m),2492.277,4836.185,57.2,0.0000,"[0.105, -0.005, -0.014, 0.024, 0.024, -0.082]","[0.112, 0.003, -0.008, 0.031, 0.034, -0.074]","[0.080, -0.029, -0.023, 0.010, 0.005, -0.094]"
7,1,-6.9629,-6.4991,0.000,112,268,17,0,0.988,60,0.00,118,65.30,0,0,13.000(16.250%)(0.000m),26.877(23.715%)(0.737m),72.700(64.148%)(5.646m),111.000(97.941%)(9.750m),77.067(96.334%)(6.114m),10.143(25.357%)(0.015m),40.000(100.000%)(3.214m),7663.461,10172.948,55.4,0.0000,"[0.094, -0.015, -0.013, 0.030, 0.029, -0.086]","[0.110, 0.000, -0.007, 0.034, 0.034, -0.080]","[0.079, -0.032, -0.017, 0.026, 0.020, -0.091]"
8,1,-8.5970,-6.7613,0.000,268,673,74,0,0.986,80,0.00,145,158.92,0,0,69.000(86.250%)(5.250m),43.000(37.941%)(2.464m),46.000(40.588%)(2.786m),28.273(24.947%)(0.886m),15.598(19.497%)(0.000m),40.000(100.000%)(3.214m),13.797(34.493%)(0.407m),1103.685,2904.071,58.1,0.0000,"[0.110, -0.001, -0.016, 0.021, 0.014, -0.075]","[0.119, 0.007, 0.001, 0.031, 0.034, -0.053]","[0.104, -0.007, -0.028, 0.012, -0.025, -0.088]"
9,1,-5.5144,-6.6228,0.000,220,556,16,0,0.984,75,0.00,167,118.97,0,0,21.449(26.812%)(0.155m),30.054(26.518%)(1.077m),45.337(40.004%)(2.715m),62.000(54.706%)(4.500m),49.430(61.787%)(3.153m),27.847(69.617%)(1.912m),35.962(89.904%)(2.782m),1623.310,1828.509,58.5,0.0000,"[0.105, -0.005, -0.017, 0.022, 0.025, -0.083]","[0.111, 0.003, -0.011, 0.031, 0.034, -0.074]","[0.085, -0.026, -0.027, 0.007, 0.004, -0.094]"
10,1,-5.9091,-6.5514,0.000,85,207,19,0,0.982,50,0.00,176,43.20,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),35.863(31.644%)(1.700m),21.136(18.649%)(0.122m),13.894(17.367%)(0.000m),40.000(100.000%)(3.214m),15.515(38.786%)(0.591m),6056.005,8293.196,56.4,0.0000,"[0.111, 0.001, -0.017, 0.023, 0.014, -0.073]","[0.115, 0.004, -0.010, 0.031, 0.034, -0.051]","[0.108, -0.002, -0.025, 0.007, -0.032, -0.083]"
11,1,-5.3256,-6.4400,0.000,187,449,20,0,0.980,70,0.00,195,102.62,0,0,66.499(83.123%)(4.982m),95.000(83.824%)(8.036m),79.506(70.153%)(6.376m),29.988(26.460%)(1.070m),14.505(18.131%)(0.000m),40.000(100.000%)(3.214m),11.317(28.292%)(0.141m),5962.445,8130.980,55.5,0.0000,"[0.110, 0.001, -0.016, 0.025, 0.014, -0.073]","[0.115, 0.005, -0.010, 0.031, 0.034, -0.055]","[0.106, -0.004, -0.027, 0.015, -0.018, -0.085]"
12,1,-6.7567,-6.4664,0.000,100,241,20,0,0.978,55,0.00,205,47.33,0,0,18.022(22.528%)(0.000m),27.416(24.190%)(0.795m),46.519(41.046%)(2.841m),113.333(100.000%)(10.000m),76.230(95.288%)(6.025m),20.124(50.311%)(1.085m),40.000(100.000%)(3.214m),5832.021,8589.494,55.7,0.0000,"[0.097, -0.011, -0.013, 0.028, 0.029, -0.086]","[0.110, 0.000, -0.011, 0.031, 0.034, -0.082]","[0.076, -0.036, -0.016, 0.019, 0.012, -0.090]"
13,1,-5.8434,-6.4185,0.000,87,219,16,0,0.976,55,0.00,214,51.86,0,0,15.584(19.480%)(0.000m),25.305(22.328%)(0.568m),48.060(42.406%)(3.006m),107.000(94.412%)(9.321m),77.067(96.334%)(6.114m),15.776(39.440%)(0.619m),40.000(100.000%)(3.214m),4063.508,4911.399,58.2,0.0000,"[0.093, -0.016, -0.017, 0.024, 0.027, -0.088]","[0.110, 0.000, -0.011, 0.031, 0.034, -0.082]","[0.073, -0.037, -0.022, 0.014, 0.010, -0.092]"
14,1,-5.4585,-6.3499,0.000,118,284,19,0,0.974,60,0.00,226,85.29,0,0,69.448(86.810%)(5.298m),92.775(81.861%)(7.797m),36.925(32.581%)(1.813m),24.073(21.241%)(0.436m),16.965(21.206%)(0.000m),40.000(100.000%)(3.214m),21.468(53.671%)(1.229m),7368.063,8755.593,55.7,0.0000,"[0.110, 0.001, -0.015, 0.026, 0.022, -0.077]","[0.118, 0.007, -0.010, 0.031, 0.034, -0.048]","[0.107, -0.004, -0.024, 0.016, -0.022, -0.084]"
15,1,-11.2680,-6.6778,0.000,422,1031,79,26,0.972,90,0.00,269,230.16,0,0,17.930(22.413%)(0.000m),20.000(17.647%)(0.000m),21.000(18.529%)(0.107m),22.000(19.412%)(0.214m),27.062(33.828%)(0.757m),12.526(31.315%)(0.271m),23.644(59.109%)(1.462m),0.000,4651.608,56.5,0.0000,"[0.099, -0.010, -0.017, 0.026, 0.019, -0.077]","[0.120, 0.010, -0.001, 0.035, 0.034, -0.050]","[0.078, -0.032, -0.032, 0.007, -0.027, -0.090]"
16,1,-7.6207,-6.7367,0.000,349,887,11,40,0.970,90,0.00,304,181.63,0,0,19.000(23.750%)(0.000m),28.000(24.706%)(0.857m),47.000(41.471%)(2.893m),31.000(27.353%)(1.179m),27.000(33.750%)(0.750m),40.000(100.000%)(3.214m),27.487(68.718%)(1.874m),656.334,2852.921,58.8,0.0000,"[0.106, -0.003, -0.022, 0.021, 0.016, -0.076]","[0.112, 0.004, -0.010, 0.031, 0.034, -0.063]","[0.075, -0.037, -0.035, -0.005, -0.007, -0.097]"
17,1,-7.3130,-6.7706,0.000,220,588,55,17,0.968,80,0.00,326,110.19,0,0,74.000(92.500%)(5.786m),26.000(22.941%)(0.643m),25.000(22.059%)(0.536m),26.000(22.941%)(0.643m),26.143(32.679%)(0.658m),40.000(100.000%)(3.214m),18.548(46.370%)(0.916m),0.000,2194.801,61.9,0.0000,"[0.109, -0.006, -0.021, 0.013, -0.000, -0.070]","[0.112, 0.001, -0.004, 0.031, 0.034, -0.054]","[0.106, -0.015, -0.034, -0.003, -0.034, -0.084]"
18,1,-5.4275,-6.6960,0.000,89,216,18,0,0.967,55,0.00,335,51.56,0,0,69.398(86.747%)(5.293m),92.579(81.688%)(7.776m),39.189(34.578%)(2.056m),25.978(22.922%)(0.640m),18.541(23.176%)(0.000m),40.000(100.000%)(3.214m),24.070(60.176%)(1.508m),6835.255,9092.817,56.2,0.0000,"[0.109, 0.001, -0.017, 0.025, 0.019, -0.075]","[0.117, 0.007, -0.010, 0.031, 0.034, -0.050]","[0.105, -0.004, -0.027, 0.015, -0.021, -0.085]"
19,1,-5.7074,-6.6439,0.000,130,313,16,0,0.965,60,0.00,348,66.86,0,0,15.200(19.000%)(0.000m),27.872(24.593%)(0.843m),70.029(61.791%)(5.360m),105.000(92.647%)(9.107m),68.021(85.027%)(5.145m),13.280(33.200%)(0.351m),40.000(100.000%)(3.214m),5902.699,8008.408,55.7,0.0000,"[0.097, -0.011, -0.013, 0.028, 0.029, -0.085]","[0.111, 0.002, -0.010, 0.031, 0.034, -0.079]","[0.078, -0.034, -0.018, 0.024, 0.017, -0.091]"
20,1,-5.3000,-6.5768,0.000,209,508,20,0,0.963,75,0.00,369,92.04,0,0,63.220(79.026%)(4.631m),79.000(69.706%)(6.321m),52.118(45.987%)(3.441m),26.500(23.383%)(0.696m),16.029(20.036%)(0.000m),40.000(100.000%)(3.214m),15.834(39.585%)(0.625m),4008.900,6130.453,56.3,0.0000,"[0.109, -0.000, -0.015, 0.026, 0.020, -0.076]","[0.118, 0.005, -0.008, 0.031, 0.034, -0.050]","[0.101, -0.008, -0.027, 0.017, -0.023, -0.087]"
21,1,-5.3948,-6.5205,0.000,145,350,18,0,0.961,65,0.00,384,85.15,0,0,72.397(90.497%)(5.614m),98.000(86.471%)(8.357m),44.370(39.150%)(2.611m),22.561(19.906%)(0.274m),13.646(17.057%)(0.000m),40.000(100.000%)(3.214m),13.480(33.700%)(0.373m),6161.947,7816.537,55.8,0.0000,"[0.110, 0.001, -0.016, 0.026, 0.019, -0.075]","[0.117, 0.007, -0.010, 0.031, 0.034, -0.048]","[0.108, -0.002, -0.026, 0.017, -0.026, -0.084]"
22,1,-5.9765,-6.4957,0.000,87,218,15,0,0.959,55,0.00,393,60.38,0,0,78.639(98.299%)(6.283m),111.000(97.941%)(9.750m),41.936(37.002%)(2.350m),25.290(22.315%)(0.567m),16.874(21.092%)(0.000m),40.000(100.000%)(3.214m),19.314(48.284%)(0.998m),4057.926,4759.285,57.9,0.0000,"[0.110, 0.000, -0.018, 0.021, 0.015, -0.074]","[0.114, 0.002, -0.010, 0.031, 0.034, -0.053]","[0.107, -0.003, -0.029, 0.007, -0.027, -0.082]"
23,1,-6.2433,-6.4848,0.000,167,424,19,0,0.957,70,0.00,410,83.50,0,0,78.639(98.299%)(6.283m),71.000(62.647%)(5.464m),47.240(41.682%)(2.919m),24.020(21.194%)(0.431m),14.529(18.161%)(0.000m),40.000(100.000%)(3.214m),14.352(35.880%)(0.466m),3053.911,4765.312,58.7,0.0000,"[0.110, -0.001, -0.016, 0.020, 0.010, -0.073]","[0.116, 0.003, -0.008, 0.031, 0.034, -0.050]","[0.107, -0.008, -0.023, 0.012, -0.027, -0.083]"
24,1,-4.7302,-6.4117,0.000,135,341,18,0,0.955,65,0.00,424,73.29,0,0,69.327(86.659%)(5.285m),76.796(67.761%)(6.085m),30.565(26.969%)(1.132m),19.927(17.582%)(0.000m),14.043(17.554%)(0.000m),40.000(100.000%)(3.214m),17.771(44.427%)(0.833m),4860.685,7039.721,58.4,0.0000,"[0.109, -0.001, -0.016, 0.022, 0.019, -0.078]","[0.117, 0.005, -0.009, 0.031, 0.034, -0.048]","[0.103, -0.008, -0.023, 0.013, -0.028, -0.087]"
25,1,-6.2100,-6.4036,0.000,83,202,16,0,0.953,50,0.00,433,34.04,0,0,78.639(98.299%)(6.283m),61.028(53.848%)(4.396m),25.075(22.125%)(0.544m),16.487(14.547%)(0.000m),11.693(14.616%)(0.000m),40.000(100.000%)(3.214m),14.987(37.467%)(0.534m),6138.392,7845.042,56.2,0.0000,"[0.110, 0.002, -0.015, 0.024, 0.014, -0.072]","[0.116, 0.004, -0.004, 0.031, 0.034, -0.045]","[0.108, -0.001, -0.026, 0.012, -0.030, -0.083]"
26,1,-5.1205,-6.3542,0.000,111,282,15,0,0.951,60,0.00,445,65.41,0,0,10.156(12.695%)(0.000m),15.449(13.632%)(0.000m),26.215(23.131%)(0.666m),96.000(84.706%)(8.143m),76.230(95.288%)(6.025m),11.341(28.351%)(0.144m),40.000(100.000%)(3.214m),4261.681,5573.631,58.8,0.0000,"[0.095, -0.015, -0.017, 0.022, 0.026, -0.086]","[0.110, 0.000, -0.011, 0.031, 0.034, -0.081]","[0.069, -0.041, -0.024, 0.011, 0.005, -0.095]"
27,1,-6.2697,-6.3511,0.000,93,225,19,0,0.949,55,0.00,455,48.75,0,0,12.404(15.505%)(0.000m),20.508(18.095%)(0.054m),40.332(35.588%)(2.178m),111.000(97.941%)(9.750m),77.067(96.334%)(6.114m),12.254(30.634%)(0.241m),40.000(100.000%)(3.214m),6118.988,8295.892,56.1,0.0000,"[0.095, -0.014, -0.014, 0.027, 0.027, -0.086]","[0.110, 0.000, -0.006, 0.031, 0.034, -0.076]","[0.074, -0.038, -0.018, 0.015, 0.013, -0.092]"
28,1,-6.0054,-6.3388,0.000,122,294,18,0,0.947,60,0.00,468,61.04,0,0,77.786(97.233%)(6.191m),104.000(91.765%)(9.000m),35.093(30.964%)(1.617m),18.478(16.304%)(0.000m),11.379(14.224%)(0.000m),40.000(100.000%)(3.214m),11.519(28.798%)(0.163m),7442.022,9466.926,55.8,0.0000,"[0.110, 0.002, -0.016, 0.025, 0.015, -0.073]","[0.116, 0.005, -0.010, 0.031, 0.034, -0.048]","[0.108, -0.002, -0.025, 0.015, -0.030, -0.083]"
29,1,-8.2734,-6.4055,0.000,320,794,104,5,0.945,85,0.00,500,202.65,0,0,70.000(87.500%)(5.357m),33.000(29.118%)(1.393m),32.000(28.235%)(1.286m),32.308(28.507%)(1.319m),15.386(19.233%)(0.000m),40.000(100.000%)(3.214m),10.688(26.721%)(0.074m),800.668,1933.815,57.4,0.0000,"[0.110, -0.000, -0.015, 0.023, 0.013, -0.072]","[0.118, 0.007, 0.007, 0.031, 0.034, -0.048]","[0.104, -0.006, -0.030, 0.012, -0.032, -0.085]"
30,1,-5.9739,-6.3911,0.000,85,207,16,0,0.944,50,0.00,509,48.25,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),59.751(52.722%)(4.259m),24.551(21.663%)(0.488m),13.544(16.931%)(0.000m),40.000(100.000%)(3.214m),11.981(29.952%)(0.212m),6029.231,8614.935,56.4,0.0000,"[0.111, 0.002, -0.018, 0.022, 0.009, -0.071]","[0.115, 0.004, -0.010, 0.031, 0.034, -0.054]","[0.107, -0.000, -0.026, 0.009, -0.029, -0.082]"
31,1,-6.5835,-6.3973,1.387,214,550,19,0,0.942,75,0.00,531,442.56,0,0,41.425(51.782%)(2.296m),46.029(40.614%)(2.789m),23.826(21.023%)(0.410m),16.848(14.866%)(0.000m),12.678(15.847%)(0.000m),30.036(75.090%)(2.147m),18.534(46.334%)(0.914m),1233.276,5116.010,59.4,0.0000,"[-0.376, -0.406, -0.401, -0.143, -0.043, -0.192]","[0.110, 0.000, -0.011, 0.031, 0.034, -0.082]","[-0.656, -0.690, -0.790, -0.506, -0.296, -0.426]"
32,1,-6.0178,-6.3854,1.150,109,264,18,0,0.940,60,0.00,542,155.39,0,0,17.634(22.043%)(0.000m),28.634(25.265%)(0.925m),54.382(47.984%)(3.684m),108.000(95.294%)(9.429m),76.230(95.288%)(6.025m),17.851(44.628%)(0.841m),40.000(100.000%)(3.214m),7494.141,9475.331,56.0,0.0000,"[-0.490, -0.507, -0.399, -0.225, 0.011, -0.210]","[-0.302, -0.334, -0.262, -0.078, 0.142, -0.065]","[-1.024, -1.005, -0.658, -0.615, -0.369, -0.635]"
33,1,-5.5853,-6.3612,0.714,129,309,20,0,0.938,60,0.00,555,182.38,0,0,66.409(83.011%)(4.972m),110.000(97.059%)(9.643m),73.063(64.468%)(5.685m),31.165(27.499%)(1.196m),15.074(18.843%)(0.000m),40.000(100.000%)(3.214m),11.761(29.402%)(0.189m),7287.965,9514.504,55.4,0.0000,"[-0.611, -0.683, -0.715, -0.500, -0.247, -0.362]","[0.068, 0.016, 0.061, 0.213, 0.373, 0.284]","[-1.959, -2.067, -2.327, -1.984, -1.569, -1.675]"
34,1,-5.1469,-6.3255,0.381,89,232,14,0,0.936,55,0.00,564,133.65,0,0,19.214(24.017%)(0.000m),31.198(27.528%)(1.200m),59.252(52.281%)(4.206m),100.000(88.236%)(8.571m),77.067(96.334%)(6.114m),19.450(48.625%)(1.012m),40.000(100.000%)(3.214m),2736.676,3426.715,60.3,0.0000,"[-0.944, -1.046, -0.672, -0.909, -0.654, -0.746]","[0.505, 0.466, 0.583, 0.504, 0.653, 0.675]","[-4.706, -4.933, -3.968, -4.529, -4.044, -4.402]"
35,1,-6.4551,-6.3292,0.311,98,236,19,0,0.934,55,0.00,574,132.62,0,0,78.639(98.299%)(6.283m),86.502(76.325%)(7.125m),35.542(31.361%)(1.665m),23.368(20.619%)(0.361m),16.574(20.717%)(0.000m),40.000(100.000%)(3.214m),21.243(53.107%)(1.205m),6080.741,9103.944,55.8,0.0000,"[-0.768, -0.716, -0.582, -0.843, -0.594, -0.572]","[0.659, 0.715, 0.741, 0.641, 0.789, 0.780]","[-5.327, -5.217, -4.903, -5.585, -5.088, -4.915]"
36,1,-7.8073,-6.3702,0.344,174,422,15,0,0.932,70,0.00,592,265.60,0,0,13.314(16.643%)(0.000m),24.133(21.294%)(0.443m),58.734(51.825%)(4.150m),90.000(79.412%)(7.500m),76.230(95.288%)(6.025m),11.777(29.442%)(0.190m),40.000(100.000%)(3.214m),4063.063,7354.791,56.1,0.0000,"[-0.859, -0.924, -0.789, -0.889, -0.711, -0.917]","[0.578, 0.676, 0.639, 0.585, 0.818, 0.706]","[-4.780, -5.248, -4.703, -4.826, -4.828, -5.315]"
37,1,-3.0928,-6.2817,0.273,250,616,17,0,0.930,80,0.00,617,381.90,0,0,66.361(82.952%)(4.967m),61.000(53.824%)(4.393m),65.000(57.353%)(4.821m),32.539(28.711%)(1.343m),18.154(22.693%)(0.000m),40.000(100.000%)(3.214m),16.258(40.645%)(0.671m),2169.785,4211.173,57.1,0.0000,"[-1.188, -0.953, -0.872, -1.239, -0.821, -0.834]","[0.679, 0.748, 0.553, 0.683, 0.962, 0.672]","[-5.140, -4.619, -4.073, -5.234, -4.609, -4.083]"
38,1,-5.2122,-6.2535,0.175,92,228,16,0,0.929,55,0.00,627,150.10,0,0,69.398(86.747%)(5.293m),53.297(47.027%)(3.568m),22.561(19.907%)(0.274m),14.955(13.196%)(0.000m),10.674(13.342%)(0.000m),40.000(100.000%)(3.214m),13.857(34.643%)(0.413m),5347.207,6178.963,57.3,0.0000,"[-1.807, -1.517, -1.311, -1.851, -1.314, -1.255]","[0.652, 0.735, 0.638, 0.597, 1.024, 0.706]","[-6.161, -5.633, -5.045, -6.127, -5.629, -4.999]"
39,1,1.0445,-6.0664,0.150,255,691,5,43,0.927,85,0.00,653,413.33,0,0,14.000(17.500%)(0.000m),25.000(22.059%)(0.536m),113.333(100.000%)(10.000m),59.000(52.059%)(4.179m),30.000(37.500%)(1.071m),12.000(30.000%)(0.214m),40.000(100.000%)(3.214m),None,None,62.7,0.0000,"[-1.486, -1.665, -1.663, -1.557, -1.458, -1.694]","[0.473, 0.640, 0.671, 0.481, 0.940, 0.706]","[-3.606, -4.370, -4.840, -3.644, -4.167, -4.775]"
40,1,-6.7475,-6.0834,0.166,82,198,19,0,0.925,50,0.00,662,129.40,0,0,78.639(98.299%)(6.283m),113.333(100.000%)(10.000m),36.714(32.395%)(1.791m),19.004(16.769%)(0.000m),11.600(14.500%)(0.000m),40.000(100.000%)(3.214m),11.600(29.000%)(0.171m),8073.122,10331.921,56.0,0.0000,"[-2.410, -1.992, -1.468, -2.331, -1.654, -1.321]","[0.650, 0.829, 0.808, 0.743, 1.210, 0.858]","[-5.499, -5.192, -4.417, -5.401, -4.891, -4.194]"
